pos,neg,neu,compound
0.147,0.204,0.649,-0.4162
0.158,0.124,0.718,0.1779
0.059,0.237,0.704,-0.743
0.086,0.208,0.706,-0.7359
0.231,0.313,0.457,-0.6524
0.0,0.058,0.942,-0.2411
0.349,0.093,0.558,0.7845
0.056,0.202,0.742,-0.742
0.062,0.167,0.771,-0.6249
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.099,0.219,0.682,-0.7351
0.0,0.389,0.611,-0.7906
0.0,0.395,0.605,-0.8689
0.0,0.169,0.831,-0.743
0.152,0.242,0.606,-0.6124
0.24,0.258,0.502,-0.128
0.0,0.188,0.812,-0.5719
0.0,0.35,0.65,-0.6486
0.0,0.0,1.0,0.0
0.0,0.402,0.598,-0.8126
0.131,0.244,0.625,-0.4588
0.152,0.0,0.848,0.3612
0.0,0.125,0.875,-0.6124
0.0,0.651,0.349,-0.9042
0.216,0.0,0.784,0.296
0.0,0.209,0.791,-0.5719
0.0,0.191,0.809,-0.5106
0.0,0.375,0.625,-0.802
0.083,0.219,0.698,-0.6249
0.094,0.385,0.521,-0.8731
0.146,0.146,0.708,-0.2415
0.0,0.38,0.62,-0.7096
0.165,0.185,0.65,-0.1027
0.224,0.232,0.544,-0.5499
0.0,0.0,1.0,0.0
0.22,0.229,0.552,-0.3447
0.178,0.216,0.606,-0.1654
0.106,0.216,0.678,-0.795
0.0,0.392,0.608,-0.8834
0.086,0.0,0.914,0.4404
0.0,0.355,0.645,-0.296
0.278,0.262,0.46,0.1371
0.083,0.0,0.917,0.2023
0.0,0.275,0.725,-0.5859
0.0,0.053,0.947,-0.3182
0.093,0.103,0.804,-0.081
0.0,0.182,0.818,-0.8875
0.359,0.0,0.641,0.8429
0.0,0.441,0.559,-0.9274
0.6,0.0,0.4,0.4588
0.074,0.181,0.744,-0.5106
0.313,0.088,0.599,0.7096
0.196,0.0,0.804,0.3491
0.0,0.5,0.5,-0.8999
0.218,0.089,0.693,0.7003
0.291,0.064,0.645,0.9124
0.0,0.2,0.8,-0.25
0.0,0.0,1.0,0.0
0.0,0.202,0.798,-0.5859
0.0,0.209,0.791,-0.5719
0.041,0.17,0.789,-0.7579
0.242,0.2,0.558,-0.0258
0.079,0.095,0.826,-0.2263
0.14,0.122,0.738,0.1847
0.0,0.648,0.352,-0.9169
0.314,0.0,0.686,0.7517
0.077,0.087,0.836,-0.1154
0.0,0.167,0.833,-0.34
0.177,0.147,0.676,-0.5106
0.035,0.347,0.618,-0.9118
0.0,0.31,0.69,-0.5574
0.159,0.15,0.692,-0.128
0.169,0.064,0.767,0.7935
0.0,0.342,0.658,-0.9559
0.072,0.0,0.928,0.2732
0.243,0.404,0.352,-0.4271
0.0,0.189,0.811,-0.4215
0.127,0.107,0.766,0.2263
0.159,0.101,0.74,0.217
0.0,0.0,1.0,0.0
0.0,0.363,0.637,-0.7506
0.096,0.261,0.643,-0.6808
0.0,0.375,0.625,-0.9304
0.075,0.52,0.405,-0.8658
0.0,0.0,1.0,0.0
0.292,0.123,0.585,0.7003
0.055,0.0,0.945,0.3612
0.0,0.0,1.0,0.0
0.0,0.281,0.719,-0.8992
0.057,0.0,0.943,0.1901
0.0,0.174,0.826,-0.7876
0.081,0.136,0.783,-0.5405
0.0,0.0,1.0,0.0
0.094,0.283,0.624,-0.9231
0.066,0.259,0.675,-0.6762
0.345,0.072,0.582,0.8339
0.0,0.587,0.413,-0.7964
0.0,0.0,1.0,0.0
0.41,0.47,0.12,-0.128
0.137,0.207,0.655,-0.6629
0.085,0.0,0.915,0.4019
0.048,0.194,0.759,-0.786
0.077,0.112,0.811,-0.4391
0.0,0.346,0.654,-0.5719
0.231,0.195,0.574,0.3818
0.0,0.223,0.777,-0.6486
0.148,0.041,0.811,0.6017
0.073,0.083,0.843,0.1269
0.0,0.0,1.0,0.0
0.062,0.158,0.78,-0.5719
0.0,0.211,0.789,-0.34
0.052,0.072,0.876,-0.0232
0.209,0.0,0.791,0.4404
0.0,0.117,0.883,-0.2755
0.119,0.111,0.77,-0.1372
0.0,0.301,0.699,-0.6486
0.066,0.108,0.825,-0.4215
0.0,0.451,0.549,-0.8934
0.069,0.202,0.729,-0.849
0.048,0.315,0.638,-0.9438
0.299,0.067,0.633,0.9434
0.0,0.0,1.0,0.0
0.205,0.146,0.649,0.743
0.322,0.0,0.678,0.8417
0.286,0.0,0.714,0.4939
0.115,0.286,0.599,-0.5719
0.141,0.22,0.639,-0.4767
0.0,0.299,0.701,-0.882
0.245,0.369,0.385,-0.5537
0.161,0.161,0.677,0.0
0.0,0.192,0.808,-0.6092
0.1,0.294,0.606,-0.6705
0.0,0.305,0.695,-0.6908
0.0,0.0,1.0,0.0
0.0,0.196,0.804,-0.296
0.044,0.153,0.803,-0.508
0.202,0.077,0.721,0.7096
0.067,0.052,0.881,0.1901
0.0,0.521,0.479,-0.8658
0.208,0.236,0.556,-0.1032
0.0,0.0,1.0,0.0
0.201,0.032,0.767,0.8718
0.202,0.0,0.798,0.5859
0.249,0.183,0.568,0.7184
0.057,0.0,0.943,0.0387
0.0,0.0,1.0,0.0
0.0,0.423,0.577,-0.296
0.0,0.084,0.916,-0.2755
0.172,0.221,0.607,-0.5325
0.0,0.37,0.63,-0.6908
0.0,0.162,0.838,-0.4019
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.139,0.081,0.78,0.4404
0.0,0.888,0.112,-0.836
0.107,0.47,0.423,-0.8137
0.104,0.23,0.665,-0.8316
0.353,0.0,0.647,0.9218
0.07,0.126,0.804,-0.5725
0.0,0.388,0.612,-0.9081
0.063,0.401,0.536,-0.977
0.128,0.0,0.872,0.2263
0.0,0.13,0.87,-0.34
0.211,0.318,0.471,-0.4391
0.0,0.381,0.619,-0.5719
0.0,0.25,0.75,-0.6115
0.143,0.235,0.621,-0.4768
0.0,0.0,1.0,0.0
0.064,0.342,0.594,-0.9536
0.0,0.0,1.0,0.0
0.0,0.286,0.714,-0.7514
0.202,0.058,0.739,0.802
0.293,0.0,0.707,0.6997
0.175,0.224,0.601,-0.4588
0.084,0.058,0.858,0.128
0.0,0.0,1.0,0.0
0.0,0.052,0.948,-0.3818
0.0,0.518,0.482,-0.6486
0.365,0.0,0.635,0.5334
0.0,0.0,1.0,0.0
0.03,0.237,0.732,-0.8632
0.175,0.249,0.577,-0.6705
0.0,0.332,0.668,-0.9698
0.181,0.189,0.63,-0.0772
0.13,0.0,0.87,0.5994
0.162,0.144,0.694,0.1027
0.156,0.303,0.541,-0.8743
0.0,0.802,0.198,-0.8442
0.136,0.0,0.864,0.5499
0.102,0.283,0.614,-0.6486
0.203,0.262,0.535,-0.6249
0.0,0.264,0.736,-0.6486
0.0,0.0,1.0,0.0
0.237,0.199,0.564,0.0
0.139,0.154,0.708,-0.0026
0.219,0.09,0.69,0.6597
0.0,0.0,1.0,0.0
0.136,0.0,0.864,0.7398
0.094,0.142,0.764,-0.34
0.0,0.0,1.0,0.0
0.135,0.331,0.534,-0.6705
0.047,0.051,0.903,-0.0387
0.244,0.0,0.756,0.4404
0.0,0.388,0.612,-0.4215
0.0,0.343,0.657,-0.9764
0.157,0.179,0.664,-0.1098
0.229,0.067,0.705,0.743
0.0,0.569,0.431,-0.765
0.244,0.436,0.32,-0.7003
0.047,0.168,0.785,-0.7647
0.0,0.297,0.703,-0.5859
0.022,0.227,0.751,-0.875
0.157,0.281,0.562,-0.6597
0.268,0.34,0.392,-0.2928
0.0,0.681,0.319,-0.9441
0.218,0.084,0.699,0.6908
0.241,0.112,0.647,0.5574
0.185,0.132,0.683,0.4939
0.124,0.107,0.769,0.2263
0.083,0.416,0.501,-0.9062
0.0,0.0,1.0,0.0
0.075,0.063,0.862,0.1027
0.05,0.096,0.854,-0.296
0.198,0.0,0.802,0.5719
0.369,0.095,0.536,0.6808
0.061,0.193,0.746,-0.6124
0.107,0.292,0.601,-0.6486
0.0,0.408,0.592,-0.7346
0.379,0.163,0.458,0.649
0.0,0.932,0.068,-0.9274
0.051,0.396,0.553,-0.9505
0.0,0.304,0.696,-0.5859
0.255,0.208,0.537,0.1779
0.054,0.247,0.699,-0.8603
0.259,0.073,0.668,0.7311
0.0,0.72,0.28,-0.8271
0.247,0.328,0.426,-0.4497
0.0,0.885,0.115,-0.8271
0.139,0.323,0.538,-0.917
0.064,0.443,0.493,-0.9337
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.351,0.0,0.649,0.6597
0.0,0.324,0.676,-0.7717
0.0,0.268,0.732,-0.6705
0.036,0.0,0.964,0.1779
0.212,0.423,0.365,-0.8658
0.239,0.075,0.686,0.8602
0.0,0.118,0.882,-0.4964
0.163,0.132,0.705,-0.0529
0.159,0.265,0.577,-0.5302
0.0,0.47,0.53,-0.9442
0.302,0.0,0.698,0.1531
0.086,0.101,0.813,-0.2263
0.0,0.28,0.72,-0.5423
0.0,0.0,1.0,0.0
0.0,0.338,0.662,-0.624
0.17,0.049,0.781,0.6597
0.0,0.0,1.0,0.0
0.0,0.107,0.893,-0.4767
0.175,0.266,0.559,-0.3182
0.166,0.095,0.738,0.3182
0.199,0.234,0.567,0.0634
0.149,0.212,0.639,-0.1348
0.065,0.0,0.935,0.3182
0.058,0.43,0.512,-0.9432
0.0,0.757,0.243,-0.9095
0.17,0.0,0.83,0.802
0.08,0.0,0.92,0.1901
0.0,0.517,0.483,-0.8176
0.053,0.353,0.594,-0.945
0.0,0.0,1.0,0.0
0.336,0.333,0.331,0.4767
0.03,0.42,0.549,-0.9217
0.169,0.211,0.62,-0.25
0.0,0.152,0.848,-0.6486
0.0,0.291,0.709,-0.5719
0.0,0.396,0.604,-0.802
0.0,0.448,0.552,-0.9184
0.0,0.524,0.476,-0.6597
0.213,0.243,0.544,-0.427
0.0,0.338,0.662,-0.6801
0.057,0.201,0.742,-0.7681
0.0,0.07,0.93,-0.4588
0.0,0.352,0.648,-0.9098
0.15,0.199,0.65,-0.6514
0.435,0.0,0.565,0.9231
0.0,0.0,1.0,0.0
0.119,0.071,0.811,0.3182
0.0,0.198,0.802,-0.5719
0.06,0.19,0.75,-0.6539
0.269,0.086,0.645,0.8528
0.296,0.0,0.704,0.8402
0.152,0.245,0.603,-0.6395
0.0,0.323,0.677,-0.6486
0.25,0.088,0.662,0.8316
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.254,0.317,0.428,-0.5423
0.0,0.358,0.642,-0.5994
0.0,0.593,0.407,-0.657
0.0,0.409,0.591,-0.8074
0.087,0.268,0.644,-0.8363
0.25,0.159,0.591,0.5994
0.189,0.0,0.811,0.4215
0.0,0.649,0.351,-0.8126
0.218,0.036,0.746,0.8422
0.0,0.305,0.695,-0.9214
0.0,0.49,0.51,-0.9259
0.0,0.104,0.896,-0.296
0.4,0.378,0.222,0.0516
0.115,0.147,0.737,-0.34
0.119,0.273,0.608,-0.8325
0.0,0.089,0.911,-0.5719
0.081,0.112,0.807,-0.4019
0.0,0.338,0.662,-0.6808
0.179,0.067,0.754,0.5574
0.141,0.0,0.859,0.4215
0.048,0.236,0.716,-0.8271
0.0,0.307,0.693,-0.7351
0.126,0.043,0.83,0.4939
0.075,0.162,0.763,-0.3903
0.173,0.139,0.687,0.0129
0.166,0.116,0.718,0.2263
0.232,0.0,0.768,0.7869
0.412,0.0,0.588,0.2732
0.047,0.0,0.953,0.25
0.0,0.0,1.0,0.0
0.141,0.322,0.537,-0.5719
0.161,0.0,0.839,0.3612
0.032,0.122,0.847,-0.6597
0.021,0.213,0.765,-0.9153
0.0,0.23,0.77,-0.6696
0.0,0.13,0.87,-0.2023
0.0,0.087,0.913,-0.5023
0.172,0.483,0.345,-0.6705
0.0,0.399,0.601,-0.8074
0.2,0.0,0.8,0.5777
0.164,0.412,0.423,-0.6901
0.0,0.0,1.0,0.0
0.0,0.291,0.709,-0.9501
0.0,0.145,0.855,-0.1779
0.187,0.237,0.576,-0.2732
0.057,0.097,0.846,-0.2846
0.483,0.0,0.517,0.4215
0.206,0.317,0.476,-0.2732
0.0,0.0,1.0,0.0
0.185,0.055,0.759,0.5817
0.358,0.199,0.442,0.3818
0.032,0.091,0.876,-0.2672
0.0,0.47,0.53,-0.9081
0.224,0.469,0.306,-0.5267
0.211,0.422,0.367,-0.5095
0.18,0.52,0.3,-0.5267
0.0,0.615,0.385,-0.8391
0.061,0.301,0.637,-0.7681
0.045,0.147,0.808,-0.6994
0.0,0.296,0.704,-0.8885
0.035,0.212,0.752,-0.8074
0.0,0.0,1.0,0.0
0.161,0.207,0.632,-0.2023
0.194,0.219,0.586,-0.5162
0.105,0.227,0.669,-0.7351
0.0,0.0,1.0,0.0
0.0,1.0,0.0,-0.5859
0.1,0.262,0.639,-0.8348
0.093,0.238,0.67,-0.8439
0.149,0.189,0.662,-0.1965
0.254,0.177,0.569,0.8074
0.105,0.243,0.652,-0.5859
0.0,0.565,0.435,-0.9136
0.0,0.119,0.881,-0.5859
0.067,0.245,0.689,-0.8176
0.0,0.125,0.875,-0.25
0.096,0.311,0.593,-0.5994
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.142,0.233,0.625,-0.3818
0.0,0.484,0.516,-0.9325
0.385,0.0,0.615,0.3612
0.0,0.168,0.832,-0.5334
0.0,0.212,0.788,-0.6486
0.0,0.145,0.855,-0.5267
0.0,0.369,0.631,-0.8481
0.053,0.15,0.797,-0.765
0.074,0.189,0.737,-0.4939
0.103,0.24,0.657,-0.6027
0.095,0.407,0.499,-0.9261
0.0,0.0,1.0,0.0
0.14,0.215,0.646,-0.6692
0.0,0.358,0.642,-0.5994
0.0,0.2,0.8,-0.5423
0.062,0.14,0.797,-0.6705
0.026,0.187,0.788,-0.8016
0.0,0.902,0.098,-0.8481
0.273,0.14,0.588,0.7191
0.066,0.278,0.657,-0.7553
0.417,0.115,0.468,0.7964
0.201,0.038,0.761,0.771
0.075,0.145,0.78,-0.7096
0.189,0.071,0.74,0.4588
0.0,0.183,0.817,-0.5889
0.204,0.161,0.635,0.0485
0.402,0.064,0.534,0.8714
0.129,0.341,0.529,-0.8481
0.145,0.14,0.714,0.0559
0.0,0.733,0.267,-0.6705
0.0,0.122,0.878,-0.6486
0.069,0.096,0.835,-0.5096
0.207,0.057,0.735,0.5197
0.138,0.193,0.669,-0.4215
0.0,0.221,0.779,-0.8912
0.068,0.119,0.813,-0.4404
0.0,0.518,0.482,-0.6486
0.0,0.096,0.904,-0.5574
0.053,0.09,0.857,-0.2263
0.0,0.412,0.588,-0.6369
0.033,0.0,0.967,0.1154
0.204,0.133,0.662,0.2411
0.158,0.288,0.554,-0.7096
0.0,0.0,1.0,0.0
0.21,0.063,0.727,0.7543
0.046,0.283,0.671,-0.9549
0.356,0.0,0.644,0.7804
0.115,0.0,0.885,0.0772
0.0,0.114,0.886,-0.4767
0.175,0.14,0.685,0.0164
0.26,0.095,0.644,0.6605
0.0,0.545,0.455,-0.5574
0.045,0.268,0.687,-0.8176
0.098,0.0,0.902,0.1531
0.0,0.0,1.0,0.0
0.132,0.158,0.71,-0.1604
0.054,0.201,0.745,-0.8269
0.0,0.368,0.632,-0.5423
0.0,0.295,0.705,-0.7717
0.319,0.065,0.616,0.8429
0.131,0.059,0.811,0.296
0.0,0.479,0.521,-0.6808
0.0,0.0,1.0,0.0
0.184,0.224,0.592,-0.4215
0.0,0.451,0.549,-0.9808
0.097,0.156,0.746,-0.5368
0.414,0.191,0.396,0.802
0.0,0.492,0.508,-0.8912
0.145,0.106,0.749,0.0772
0.177,0.115,0.708,0.34
0.0,0.155,0.845,-0.6808
0.0,0.0,1.0,0.0
0.163,0.159,0.678,-0.2263
0.152,0.0,0.848,0.3612
0.211,0.213,0.576,-0.0088
0.33,0.0,0.67,0.7506
0.231,0.273,0.496,-0.128
0.158,0.19,0.652,-0.2325
0.058,0.045,0.898,0.1513
0.411,0.0,0.589,0.6344
0.081,0.172,0.747,-0.765
0.412,0.0,0.588,0.4215
0.133,0.158,0.708,-0.1531
0.0,0.302,0.698,-0.9339
0.0,0.328,0.672,-0.9719
0.0,0.0,1.0,0.0
0.082,0.229,0.688,-0.8843
0.288,0.0,0.712,0.6865
0.0,0.163,0.837,-0.5994
0.0,0.442,0.558,-0.7452
0.0,0.08,0.92,-0.4939
0.0,0.235,0.765,-0.9136
0.0,0.408,0.592,-0.7845
0.0,0.291,0.709,-0.5719
0.0,0.445,0.555,-0.8695
0.111,0.31,0.579,-0.5845
0.0,0.0,1.0,0.0
0.0,0.425,0.575,-0.5719
0.085,0.439,0.476,-0.9081
0.0,0.034,0.966,-0.128
0.0,0.0,1.0,0.0
0.22,0.348,0.432,-0.802
0.0,0.385,0.615,-0.9552
0.165,0.316,0.519,-0.3612
0.0,0.0,1.0,0.0
0.0,0.198,0.802,-0.5989
0.0,0.323,0.677,-0.7351
0.0,0.315,0.685,-0.3182
0.169,0.238,0.593,-0.7689
0.344,0.0,0.656,0.8126
0.129,0.125,0.746,-0.2204
0.094,0.161,0.744,-0.5719
0.101,0.35,0.549,-0.7096
0.133,0.0,0.867,0.1531
0.0,0.759,0.241,-0.743
0.133,0.283,0.583,-0.5574
0.059,0.225,0.717,-0.7269
0.11,0.405,0.485,-0.7717
0.0,0.318,0.682,-0.729
0.067,0.428,0.505,-0.9517
0.0,0.451,0.549,-0.8481
0.0,0.0,1.0,0.0
0.116,0.0,0.884,0.3612
0.102,0.212,0.686,-0.5827
0.203,0.0,0.797,0.6249
0.0,0.268,0.732,-0.5106
0.133,0.308,0.559,-0.5423
0.082,0.177,0.742,-0.6555
0.06,0.049,0.89,-0.1058
0.111,0.262,0.627,-0.4767
0.291,0.292,0.417,-0.0056
0.0,0.048,0.952,-0.1027
0.065,0.335,0.6,-0.7506
0.268,0.223,0.51,0.1779
0.118,0.427,0.455,-0.6597
0.0,0.275,0.725,-0.5719
0.0,0.545,0.455,-0.5574
0.124,0.153,0.723,-0.1719
0.0,0.222,0.778,-0.5719
0.0,0.17,0.83,-0.6249
0.0,0.0,1.0,0.0
0.048,0.18,0.772,-0.5574
0.086,0.136,0.778,-0.3182
0.0,0.261,0.739,-0.7184
0.0,0.0,1.0,0.0
0.095,0.162,0.743,-0.4588
0.0,0.122,0.878,-0.3612
0.0,0.0,1.0,0.0
0.11,0.34,0.55,-0.7717
0.149,0.198,0.653,-0.4404
0.0,0.507,0.493,-0.802
0.0,0.198,0.802,-0.5719
0.273,0.258,0.469,0.0341
0.0,0.193,0.807,-0.7506
0.062,0.377,0.561,-0.9694
0.139,0.386,0.475,-0.926
0.286,0.0,0.714,0.25
0.126,0.0,0.874,0.0772
0.257,0.124,0.619,0.6249
0.15,0.0,0.85,0.3182
0.0,0.14,0.86,-0.2755
0.099,0.169,0.732,-0.6652
0.233,0.06,0.707,0.8893
0.318,0.0,0.682,0.5679
0.0,0.348,0.652,-0.296
0.158,0.0,0.842,0.7003
0.0,0.603,0.397,-0.8442
0.0,0.231,0.769,-0.8957
0.0,0.176,0.824,-0.4168
0.138,0.0,0.862,0.4349
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.433,0.567,-0.6249
0.056,0.128,0.816,-0.4215
0.082,0.145,0.774,-0.6152
0.148,0.18,0.671,-0.4215
0.094,0.644,0.262,-0.9493
0.0,0.487,0.513,-0.8605
0.352,0.244,0.404,0.8555
0.053,0.16,0.788,-0.6705
0.07,0.0,0.93,0.4019
0.128,0.164,0.708,-0.4417
0.098,0.294,0.608,-0.7783
0.0,0.251,0.749,-0.793
0.045,0.119,0.836,-0.459
0.113,0.243,0.645,-0.343
0.0,0.318,0.682,-0.9587
0.049,0.479,0.472,-0.9712
0.444,0.0,0.556,0.5859
0.054,0.133,0.813,-0.5423
0.0,0.395,0.605,-0.9678
0.13,0.141,0.73,-0.5574
0.279,0.256,0.465,-0.1531
0.195,0.109,0.696,0.2484
0.295,0.096,0.609,0.6788
0.118,0.221,0.661,-0.5423
0.0,0.375,0.625,-0.9081
0.044,0.248,0.707,-0.8967
0.183,0.0,0.817,0.6705
0.154,0.135,0.712,-0.128
0.0,0.279,0.721,-0.8877
0.213,0.0,0.787,0.4019
0.171,0.257,0.571,-0.296
0.183,0.376,0.441,-0.7717
0.0,0.187,0.813,-0.5994
0.101,0.226,0.672,-0.4409
0.087,0.262,0.651,-0.872
0.302,0.177,0.521,0.296
0.171,0.215,0.614,-0.3291
0.0,0.137,0.863,-0.4019
0.285,0.068,0.647,0.886
0.102,0.22,0.678,-0.6842
0.0,0.0,1.0,0.0
0.0,0.082,0.918,-0.34
0.0,0.218,0.782,-0.7783
0.116,0.345,0.539,-0.7597
0.188,0.277,0.536,-0.25
0.0,0.078,0.922,-0.296
0.143,0.259,0.599,-0.8225
0.173,0.264,0.563,-0.5719
0.0,0.0,1.0,0.0
0.076,0.0,0.924,0.4019
0.0,0.0,1.0,0.0
0.079,0.257,0.665,-0.6059
0.0,0.437,0.563,-0.9184
0.169,0.349,0.482,-0.4588
0.154,0.312,0.534,-0.4333
0.306,0.0,0.694,0.296
0.0,0.413,0.587,-0.9601
0.14,0.358,0.502,-0.7579
0.0,0.281,0.719,-0.6908
0.057,0.236,0.708,-0.8104
0.0,0.316,0.684,-0.5719
0.345,0.143,0.512,0.453
0.09,0.0,0.91,0.5023
0.046,0.34,0.613,-0.891
0.0,0.0,1.0,0.0
0.0,0.139,0.861,-0.2732
0.056,0.1,0.844,-0.4588
0.079,0.348,0.572,-0.6852
0.178,0.065,0.757,0.6573
0.061,0.0,0.939,0.0772
0.099,0.0,0.901,0.2716
0.0,0.13,0.87,-0.5859
0.109,0.312,0.58,-0.8555
0.244,0.212,0.544,0.0553
0.126,0.091,0.783,0.2193
0.412,0.0,0.588,0.6808
0.195,0.037,0.768,0.8583
0.0,0.0,1.0,0.0
0.0,0.231,0.769,-0.743
0.193,0.071,0.736,0.7274
0.0,0.136,0.864,-0.296
0.142,0.056,0.802,0.7178
0.183,0.095,0.722,0.6597
0.173,0.204,0.623,-0.4688
0.0,0.155,0.845,-0.296
0.04,0.181,0.779,-0.83
0.067,0.262,0.671,-0.9043
0.0,0.531,0.469,-0.5267
0.176,0.235,0.588,-0.1027
0.0,0.0,1.0,0.0
0.15,0.0,0.85,0.722
0.037,0.16,0.802,-0.6486
0.206,0.338,0.456,-0.3489
0.088,0.217,0.695,-0.8225
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.175,0.088,0.737,0.2263
0.0,0.0,1.0,0.0
0.15,0.443,0.407,-0.802
0.0,0.0,1.0,0.0
0.066,0.39,0.544,-0.8934
0.044,0.052,0.905,-0.1263
0.059,0.336,0.605,-0.9652
0.177,0.095,0.728,0.4902
0.0,0.35,0.65,-0.6486
0.18,0.46,0.36,-0.5994
0.225,0.139,0.635,0.6378
0.106,0.133,0.761,-0.3716
0.153,0.245,0.602,-0.25
0.177,0.354,0.469,-0.6597
0.34,0.097,0.563,0.8442
0.023,0.145,0.832,-0.836
0.0,0.125,0.875,-0.6486
0.075,0.09,0.836,-0.128
0.102,0.252,0.646,-0.5267
0.254,0.307,0.438,-0.1548
0.034,0.11,0.856,-0.6529
0.12,0.151,0.729,-0.1531
0.071,0.104,0.825,-0.0439
0.0,0.167,0.833,-0.8555
0.126,0.378,0.495,-0.1531
0.293,0.0,0.707,0.4404
0.0,0.175,0.825,-0.5574
0.412,0.0,0.588,0.4215
0.024,0.198,0.778,-0.8689
0.236,0.181,0.583,0.25
0.201,0.258,0.541,-0.6682
0.104,0.078,0.818,0.1027
0.257,0.036,0.706,0.8239
0.139,0.313,0.548,-0.9215
0.199,0.19,0.611,0.1531
0.074,0.0,0.926,0.1901
0.117,0.061,0.823,0.3182
0.138,0.199,0.663,-0.3892
0.0,0.399,0.601,-0.8834
0.063,0.309,0.628,-0.6249
0.0,0.0,1.0,0.0
0.0,0.197,0.803,-0.6597
0.135,0.344,0.521,-0.7184
0.229,0.1,0.671,0.8151
0.0,0.0,1.0,0.0
0.536,0.0,0.464,0.5267
0.0,0.308,0.692,-0.8402
0.0,0.362,0.638,-0.9765
0.109,0.301,0.591,-0.9432
0.0,0.363,0.637,-0.9413
0.168,0.211,0.621,-0.1779
0.235,0.207,0.559,0.128
0.098,0.27,0.632,-0.9156
0.235,0.151,0.613,0.4767
0.039,0.203,0.758,-0.8402
0.2,0.133,0.667,0.2033
0.027,0.114,0.86,-0.6946
0.0,0.381,0.619,-0.6486
0.164,0.076,0.76,0.4417
0.0,0.0,1.0,0.0
0.0,0.138,0.862,-0.7223
0.064,0.209,0.727,-0.7184
0.056,0.423,0.521,-0.9682
0.093,0.377,0.53,-0.8215
0.041,0.453,0.506,-0.9186
0.324,0.0,0.676,0.802
0.073,0.254,0.673,-0.8271
0.05,0.142,0.808,-0.5457
0.08,0.12,0.8,-0.5267
0.0,0.0,1.0,0.0
0.097,0.362,0.541,-0.884
0.132,0.43,0.438,-0.9743
0.431,0.0,0.569,0.6486
0.498,0.0,0.502,0.6077
0.053,0.299,0.648,-0.879
0.257,0.0,0.743,0.6369
0.192,0.15,0.659,0.1779
0.181,0.381,0.438,-0.4939
0.085,0.095,0.821,-0.1027
0.094,0.287,0.619,-0.9169
0.082,0.375,0.544,-0.8934
0.26,0.167,0.573,0.2732
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.623,0.377,-0.5106
0.125,0.087,0.787,0.0772
0.194,0.111,0.694,0.296
0.373,0.227,0.4,0.296
0.044,0.256,0.7,-0.91
0.146,0.071,0.782,0.296
0.0,0.28,0.72,-0.5423
0.156,0.0,0.844,0.6771
0.0,0.292,0.708,-0.791
0.0,0.425,0.575,-0.5719
0.038,0.168,0.794,-0.6597
0.228,0.175,0.597,0.0429
0.0,0.323,0.677,-0.8876
0.092,0.182,0.726,-0.653
0.0,0.304,0.696,-0.5423
0.154,0.141,0.705,-0.3381
0.236,0.0,0.764,0.4173
0.0,0.0,1.0,0.0
0.119,0.223,0.658,-0.6643
0.068,0.411,0.521,-0.926
0.171,0.182,0.647,-0.4162
0.263,0.0,0.737,0.3612
0.534,0.0,0.466,0.5334
0.0,0.42,0.58,-0.4404
0.0,0.481,0.519,-0.5719
0.132,0.31,0.557,-0.8255
0.0,0.327,0.673,-0.7783
0.156,0.051,0.793,0.5423
0.0,0.344,0.656,-0.836
0.0,0.337,0.663,-0.7269
0.096,0.116,0.787,-0.1757
0.0,0.516,0.484,-0.6453
0.0,0.422,0.578,-0.9313
0.0,0.388,0.612,-0.5859
0.0,0.226,0.774,-0.624
0.0,0.231,0.769,-0.6705
0.134,0.184,0.682,-0.4019
0.0,0.375,0.625,-0.4939
0.0,0.304,0.696,-0.5423
0.195,0.47,0.336,-0.6249
0.0,0.314,0.686,-0.8777
0.0,0.293,0.707,-0.9484
0.0,0.345,0.655,-0.6948
0.078,0.382,0.541,-0.875
0.077,0.362,0.56,-0.9601
0.108,0.055,0.837,0.34
0.0,0.688,0.312,-0.6597
0.0,0.363,0.637,-0.8779
0.117,0.166,0.717,-0.3009
0.084,0.388,0.528,-0.8956
0.092,0.289,0.619,-0.589
0.246,0.069,0.685,0.8225
0.171,0.0,0.829,0.6319
0.119,0.147,0.734,-0.5627
0.0,0.321,0.679,-0.8163
0.047,0.175,0.778,-0.8612
0.027,0.133,0.84,-0.7351
0.178,0.12,0.702,0.4391
0.0,0.239,0.761,-0.6908
0.187,0.291,0.522,-0.34
0.092,0.386,0.522,-0.8079
0.173,0.196,0.63,-0.5106
0.106,0.224,0.669,-0.4588
0.0,0.263,0.737,-0.6124
0.038,0.179,0.783,-0.7213
0.188,0.047,0.764,0.7358
0.186,0.102,0.712,0.4019
0.0,0.104,0.896,-0.296
0.239,0.08,0.682,0.7178
0.0,0.459,0.541,-0.5267
0.0,0.434,0.566,-0.8891
0.128,0.164,0.708,-0.2023
